TreeID,TreePosX,TreePosY,TreePosZ,TreeHeight(metre),DBH(metre),CrownDiameter(metre),CrownDiameter(S-N)(metre),CrownDiameter(E-W)(metre),CrownArea(square metre),CrownVolume(cubic metre),OldID
4488,231123.695,454401.326,0.855,10.1,0.213,2.8,2.7,3.0,6.0,26.1,21759
4489,231125.449,454551.631,0.856,14.2,0.330,6.6,7.3,6.8,34.4,224.3,22509
4490,231133.347,454474.103,0.399,9.0,0.586,3.9,3.5,4.2,11.7,49.5,22232
4491,231105.495,454439.961,0.769,14.0,0.817,8.5,11.7,6.9,57.2,240.5,22100
4492,231110.185,454551.829,0.847,20.7,0.454,8.0,7.4,8.5,50.4,384.8,22433
4493,231143.716,454574.541,0.858,9.4,0.273,6.9,6.8,9.4,37.8,139.5,22500
4494,231059.241,454400.769,0.853,28.4,0.777,9.7,9.7,11.3,74.4,742.0,22103
4495,231142.200,454404.254,0.779,9.0,0.314,3.2,3.7,3.4,7.9,22.0,22229
4496,231113.042,454493.394,0.854,24.1,0.438,5.8,5.5,6.8,26.4,209.4,22330
4497,231116.718,454447.160,0.836,10.4,0.237,4.6,5.5,4.7,16.9,71.5,21800
4498,231057.675,454429.938,0.844,25.0,0.568,8.9,9.1,9.6,61.7,465.1,22099
4499,231097.803,454554.577,0.856,13.9,0.208,4.6,4.1,6.0,16.4,79.8,22561
4500,231057.848,454569.186,0.943,27.3,0.725,10.0,9.2,11.0,77.9,730.4,22274
4501,231119.175,454436.558,0.376,20.1,0.122,6.9,8.1,7.0,37.3,194.9,22115
4502,231086.874,454531.221,0.899,21.7,0.438,5.7,5.4,6.4,25.4,167.1,22456
4503,231138.453,454507.714,0.901,21.6,0.360,5.1,5.0,5.8,20.6,105.1,22518
4504,231106.986,454476.611,0.855,19.3,0.504,7.1,7.6,7.1,40.0,313.1,22108
4505,231111.324,454572.375,0.855,23.1,0.701,9.7,9.1,10.6,73.9,728.3,22270
4506,231110.015,454506.944,0.858,15.9,0.279,4.9,4.2,5.2,19.2,150.0,22355
4507,231084.225,454417.346,0.849,15.8,0.272,5.4,5.5,6.1,22.9,122.9,21852
4508,231132.058,454389.088,0.856,30.4,0.662,9.4,9.2,10.4,69.4,518.1,22105
4509,231052.403,454540.258,0.861,9.6,0.234,4.5,4.2,5.0,15.7,57.4,22578
4510,231111.057,454536.460,0.829,23.2,0.521,8.2,8.9,7.7,52.8,520.8,22294
4511,231135.610,454471.324,0.905,28.6,0.546,8.0,7.4,9.5,50.5,338.8,22173
4512,231132.698,454571.850,0.870,23.1,0.370,4.8,3.8,6.0,18.0,125.3,22461
4513,231104.832,454569.977,0.874,11.9,0.202,3.6,3.7,4.0,10.4,57.7,22592
4514,231142.071,454406.198,0.505,3.0,0.125,1.6,2.5,1.5,2.0,2.4,22266
4515,231076.236,454545.668,0.847,21.0,0.803,9.0,8.8,9.2,63.0,512.6,22292
4516,231137.919,454487.298,0.872,24.5,0.382,5.1,5.3,5.2,20.7,127.8,22411
4517,231053.830,454412.089,1.060,3.1,0.558,1.8,1.9,2.0,2.6,5.4,21853
4518,231064.905,454470.904,0.861,26.0,0.707,13.0,11.8,15.7,133.4,1221.4,22169
4519,231100.746,454561.198,0.881,12.4,0.170,3.5,3.3,4.0,9.4,50.1,22634
4520,231076.058,454503.206,0.873,25.8,0.862,8.0,6.7,9.1,50.0,578.1,22303
4521,231140.247,454406.105,0.868,10.6,0.461,4.6,3.9,6.1,16.5,67.1,22203
4522,231104.073,454505.741,0.944,16.9,0.361,7.3,6.8,9.2,42.3,214.2,22476
4523,231112.287,454541.321,0.831,12.8,0.186,5.3,6.6,4.5,22.4,87.7,22647
4524,231074.652,454486.115,0.848,20.8,0.573,7.7,7.8,8.0,46.4,416.9,22356
4525,231068.217,454490.438,0.848,13.0,0.809,6.9,7.6,7.1,37.9,239.3,22325
4526,231054.794,454499.014,0.880,11.1,0.293,8.8,10.0,9.5,60.2,180.9,22425
4527,231099.551,454428.454,0.861,15.5,0.205,4.7,4.6,5.9,17.5,68.0,21878
4528,231064.428,454389.442,0.827,26.0,0.834,8.3,8.4,9.4,54.3,526.1,22224
4529,231048.276,454520.248,0.855,27.2,0.780,11.8,12.7,11.7,109.7,1235.7,22840
4530,231095.431,454548.989,0.810,5.9,0.682,3.5,3.3,4.4,9.4,20.5,22315
4531,231048.661,454569.851,0.857,28.2,0.812,11.8,10.9,13.3,109.5,1082.1,22279
4532,231138.051,454504.198,0.888,23.7,0.440,6.1,6.1,6.7,29.0,163.2,22488
4533,231142.646,454489.505,0.850,12.8,0.164,2.4,2.2,2.5,4.6,15.7,22649
4534,231123.982,454527.608,0.838,26.1,0.659,9.4,9.1,9.4,69.4,553.6,22389
4535,231078.881,454481.303,0.861,21.2,0.480,6.6,5.8,8.0,34.7,247.5,22407
4536,231093.599,454492.555,0.858,21.5,0.512,7.0,6.7,8.0,38.7,317.4,22428
4537,231135.351,454465.898,0.847,9.7,0.185,7.0,10.1,6.0,38.9,75.2,22180
4538,231120.326,454423.009,1.216,4.1,0.483,4.0,4.3,4.8,12.8,28.8,22243
4539,231125.557,454544.238,0.866,20.8,0.423,5.8,5.5,6.3,26.2,179.9,22867
4540,231125.923,454501.011,0.854,6.6,0.589,3.3,3.4,4.0,8.5,12.2,22322
4541,231124.445,454483.808,0.855,23.3,0.519,6.9,6.9,7.0,37.7,251.5,22361
4542,231088.264,454538.827,0.830,11.1,0.290,3.9,4.0,4.2,12.1,63.1,22538
4543,231084.155,454524.699,0.896,30.1,0.847,11.0,11.1,11.6,95.2,828.8,22843
4544,231096.350,454493.927,0.853,22.1,0.416,6.0,5.4,7.5,28.0,236.2,22422
4545,231135.697,454570.074,0.844,24.0,0.508,7.7,7.5,8.7,47.0,352.8,22410
4546,231142.015,454511.188,0.910,23.6,0.359,5.3,5.2,5.9,22.4,121.5,22502
4547,231066.686,454395.572,1.268,27.0,0.659,10.1,9.7,12.0,80.7,667.0,22261
4548,231099.666,454554.885,0.894,24.9,0.620,9.7,9.3,11.3,73.6,671.9,22278
4549,231133.845,454505.664,0.856,21.8,0.445,6.5,6.5,6.6,33.1,221.9,22868
4550,231067.312,454546.119,0.852,26.2,0.666,9.1,9.3,10.0,65.7,609.0,22349
4551,231125.865,454575.859,0.853,22.0,0.448,7.2,7.3,7.4,40.7,286.1,22383
4552,231090.137,454569.106,0.846,12.8,0.218,2.9,2.9,3.2,6.7,33.7,22586
4553,231143.796,454484.485,0.845,12.8,0.197,3.0,2.9,3.5,7.1,24.9,22895
4554,231075.035,454556.275,0.856,23.2,0.531,6.9,6.3,7.8,37.1,222.4,22446
4555,231108.796,454523.986,0.834,22.1,0.477,8.2,7.8,9.0,53.2,369.8,22441
4556,231106.347,454580.791,0.929,10.9,0.481,4.1,4.9,2.9,12.9,45.3,22514
4557,231132.198,454578.317,0.839,24.3,0.587,8.4,7.6,9.3,55.4,475.2,22311
4558,231129.436,454541.532,0.856,22.6,0.531,6.6,6.8,6.9,34.6,265.1,22281
4559,231120.397,454538.097,0.839,10.5,0.256,4.0,4.9,3.8,12.5,49.2,22887
4560,231079.205,454558.306,0.836,24.4,0.546,6.8,5.5,9.8,36.4,249.8,22359
4561,231088.655,454501.222,0.862,15.9,0.521,6.5,5.7,7.1,33.3,173.0,22400
4562,231139.447,454515.581,0.857,9.7,0.148,3.4,3.9,3.2,9.1,26.3,22686
4563,231098.527,454528.441,0.811,15.2,0.859,5.2,5.4,5.7,20.9,102.2,22946
4564,231115.803,454509.467,0.355,9.6,0.177,4.8,5.2,5.3,17.8,68.0,22576
4565,231100.763,454565.010,0.865,11.8,0.242,4.3,4.5,4.4,14.8,80.1,22460
4566,231064.909,454519.713,0.848,11.9,0.258,4.8,4.7,5.4,18.3,97.5,22555
4567,231082.883,454567.387,0.839,26.0,0.743,9.7,9.6,10.4,74.4,618.3,22352
4568,231094.321,454518.381,0.867,23.5,0.531,8.4,8.1,9.3,54.8,455.9,22339
4569,231058.497,454555.873,0.933,22.4,0.433,7.2,6.7,8.7,40.3,335.0,22923
4570,231091.774,454533.620,0.837,15.1,0.466,7.2,6.2,8.9,40.8,200.5,22396
4571,231109.753,454502.455,0.844,22.4,0.444,7.5,8.3,7.3,44.5,340.4,22435
4572,231087.323,454550.782,0.818,22.3,0.695,8.4,7.8,9.5,55.6,402.5,22847
4573,231066.121,454499.945,0.346,6.5,0.145,4.1,4.4,5.7,13.3,32.9,22970
4574,231055.503,454503.480,0.874,12.9,0.295,5.0,5.2,5.3,19.6,122.0,22590
4575,231098.345,454522.776,0.377,9.3,0.096,3.8,5.1,3.5,11.1,37.9,22474
4576,231099.603,454533.295,0.864,11.9,0.176,4.7,3.5,6.8,17.7,66.4,22603
4577,231138.767,454482.959,0.844,24.7,0.505,6.9,7.5,6.8,37.8,313.0,22357
4578,231074.160,454518.494,0.866,12.7,0.896,6.7,6.3,7.6,34.8,217.9,22365
4579,231130.812,454470.135,0.794,17.4,0.058,4.4,5.6,4.7,15.2,78.8,23002
4580,231096.004,454509.472,0.827,21.3,0.402,5.5,6.0,5.8,23.5,167.5,22404
4581,231102.356,454572.457,0.816,12.5,0.243,3.6,3.5,4.1,10.2,60.5,22450
4582,231086.788,454484.558,0.854,24.7,0.627,8.5,8.0,9.3,56.7,449.2,22855
4583,231054.527,454533.779,1.374,6.0,0.050,2.0,2.0,2.2,3.1,6.9,23005
4584,231096.431,454530.165,0.937,9.1,0.205,4.1,4.0,4.7,12.9,45.4,22613
4585,231088.547,454557.446,0.853,18.9,0.406,6.2,5.5,7.7,30.3,141.9,22475
4586,231085.906,454558.738,0.920,7.7,0.408,3.1,3.4,3.4,7.7,18.1,22903
4587,231128.277,454515.205,0.862,25.3,0.517,6.9,6.5,8.0,36.9,276.4,22387
4588,231055.575,454516.660,0.902,13.9,0.314,5.3,6.0,5.2,21.9,149.7,22379
4589,231096.842,454527.434,0.748,3.5,0.750,1.8,1.7,2.2,2.6,5.0,23008
4590,231057.515,454510.099,0.880,14.2,0.346,7.6,7.8,8.9,45.1,262.4,22455
4591,231127.744,454501.444,0.875,23.3,0.416,6.1,5.2,8.5,28.9,207.3,22497
4592,231125.061,454503.433,0.861,24.7,0.514,6.9,7.2,8.0,37.7,247.5,22859
4593,231121.644,454592.249,0.846,24.3,0.506,7.0,6.6,8.6,38.7,347.1,23038
4594,231111.496,454544.400,0.860,24.0,0.619,8.6,8.4,9.1,57.9,544.2,22844
4595,231143.262,454516.518,0.927,23.7,0.404,5.9,5.7,6.7,27.0,146.4,22517
4596,231126.609,454569.170,0.878,23.0,0.485,6.6,6.3,6.7,34.3,325.7,22925
4597,231135.668,454494.729,0.939,22.7,0.394,6.4,6.6,6.9,32.4,217.4,22399
4598,231116.753,454484.122,0.836,24.5,0.594,8.1,7.7,8.8,50.9,361.5,22391
4599,231093.578,454547.691,1.329,5.9,0.087,2.2,2.3,2.5,3.7,7.9,23022
4600,231146.951,454568.917,0.849,20.3,0.445,7.6,7.4,8.1,45.5,317.8,22457
4601,231048.441,454528.502,0.826,15.8,0.312,6.3,5.3,7.4,31.1,131.8,22504
4602,231060.302,454544.310,0.376,14.6,0.077,8.6,8.8,8.4,58.4,166.6,22874
4603,231089.177,454584.797,0.833,20.5,0.380,6.5,5.8,7.4,33.2,218.8,23095
4604,231105.026,454561.308,0.864,21.7,0.363,6.7,5.9,8.5,35.2,217.0,22865
4605,231126.150,454545.857,0.922,15.4,0.462,4.0,3.8,4.6,12.8,77.6,22628
4606,231078.905,454492.719,0.799,3.9,0.521,2.0,2.3,2.3,3.0,4.2,22941
4607,231106.874,454560.708,0.904,19.8,0.388,6.7,7.7,7.7,35.4,250.1,22444
4608,231146.511,454506.352,0.853,22.2,0.422,7.3,7.5,8.8,42.2,256.6,22397
4609,231099.442,454584.607,0.847,22.7,0.582,8.8,9.3,9.4,61.2,474.7,23054
4610,231145.721,454485.088,0.842,23.1,0.385,5.9,5.9,6.5,27.8,117.4,22491
4611,231076.040,454558.138,0.843,14.3,0.228,2.4,2.3,3.0,4.6,27.7,22631
4612,231096.283,454548.462,0.921,3.8,0.624,1.7,2.3,1.3,2.3,4.3,22913
4613,231106.494,454580.836,0.976,24.1,0.289,7.4,6.3,8.7,43.2,301.6,23108
4614,231105.202,454520.727,0.863,24.2,0.448,6.1,5.9,6.8,29.0,248.6,22866
4615,231077.061,454558.306,0.850,12.0,0.216,2.8,2.6,3.3,6.2,22.5,22640
4616,231095.352,454547.083,1.273,10.0,0.208,5.4,5.2,5.9,22.7,113.0,23010
4617,231068.628,454519.867,0.806,12.8,0.422,5.4,4.9,5.6,23.0,144.4,22477
4618,231109.277,454533.855,0.850,19.7,0.425,6.4,6.0,7.2,32.6,170.9,22458
4619,231077.630,454588.507,0.873,20.4,0.413,5.6,6.4,5.7,24.7,184.6,23059
4620,231142.739,454492.778,0.849,21.9,0.418,5.8,6.1,6.4,26.6,147.6,22507
4621,231075.930,454507.018,0.863,14.2,2.039,8.7,7.8,10.3,59.0,378.1,22814
4622,231078.629,454494.065,0.901,15.2,0.996,8.0,7.9,8.2,49.7,304.4,22916
4623,231062.372,455185.559,0.864,24.7,0.768,10.3,9.5,11.4,83.2,1007.7,23224
4624,231133.188,454510.839,0.860,21.6,0.396,5.7,5.1,6.0,25.1,172.9,22870
4625,231139.220,454523.521,0.854,4.7,0.147,2.4,2.3,2.6,4.4,10.8,22680
4626,231127.598,454594.077,0.854,24.5,0.544,8.0,7.9,8.8,49.9,404.5,23055
4627,231139.257,454512.445,0.868,23.4,0.464,6.2,5.5,7.1,30.3,195.7,22481
4628,231137.444,454521.830,0.855,11.4,0.191,3.3,3.0,3.6,8.6,46.5,22539
4629,231134.155,454590.928,0.872,24.3,0.454,6.1,6.6,7.0,29.3,237.5,23191
4630,231068.734,454529.212,0.857,12.4,0.334,5.7,6.1,5.8,25.6,149.8,22545
4631,231108.698,454487.205,0.846,23.0,0.447,7.4,7.1,7.9,43.4,257.4,22846
4632,231107.892,454490.799,0.846,28.1,0.568,7.7,7.9,8.2,47.1,414.9,22921
4633,231113.425,455184.460,0.870,28.7,0.654,10.2,9.7,10.9,81.5,763.2,23234
4634,231111.940,454495.217,0.528,13.2,0.310,4.6,6.5,3.5,16.6,59.2,22877
4635,231079.682,454494.993,0.943,4.1,0.289,1.8,1.7,2.3,2.6,3.7,22740
4636,231140.158,454582.907,0.926,12.3,0.212,4.5,4.4,4.9,15.7,84.9,23110
4637,231132.108,454526.494,0.864,18.4,0.418,6.9,6.2,8.3,37.8,229.8,22510
4638,231076.491,454502.090,1.216,9.5,0.209,5.0,4.9,6.1,20.0,67.5,22549
4639,231059.475,455175.027,0.859,26.4,0.775,9.1,8.8,9.7,65.5,683.6,23327
4640,231143.757,454508.152,0.864,19.5,0.216,4.3,5.0,4.6,14.7,66.5,22608
4641,231120.918,454563.072,0.396,7.2,0.129,7.3,9.9,6.1,41.9,61.7,22881
4642,231112.789,454583.643,0.854,28.9,0.699,10.5,9.4,12.0,87.3,884.7,23034
4643,231082.430,455184.942,0.856,14.2,0.165,7.8,9.2,9.1,48.0,239.3,23411
4644,231084.974,454560.478,0.847,3.0,0.331,0.9,1.0,1.0,0.7,0.9,22899
4645,231074.797,454507.946,0.789,3.3,0.771,3.6,3.7,4.1,10.1,10.7,22821
4646,231093.245,454584.306,0.862,14.6,0.239,4.7,5.2,4.4,17.2,73.3,23119
4647,231121.236,454579.099,0.381,8.3,0.104,5.9,5.7,6.7,27.4,124.9,22513
4648,231134.838,454498.604,0.869,18.3,0.349,6.5,6.5,7.2,33.4,147.6,22553
4649,231097.823,455169.647,0.977,4.6,0.079,1.2,1.3,1.3,1.2,2.8,23429
4650,231099.125,454528.836,0.975,3.7,0.217,1.7,2.0,1.4,2.1,4.2,22806
4651,231076.807,454549.812,0.578,8.1,0.402,3.4,3.2,4.1,9.3,37.1,22911
4652,231129.493,454587.922,0.851,25.3,0.518,7.3,7.2,8.4,42.0,354.0,23057
4653,231093.412,455187.172,0.830,3.5,0.356,1.6,1.6,1.9,1.9,2.9,23425
4654,231052.723,454538.515,0.864,13.8,0.526,8.3,9.2,7.7,54.1,298.5,22955
4655,231144.096,454488.025,0.866,21.6,0.414,5.3,5.3,5.4,21.8,125.2,22869
4656,231050.955,454601.339,0.860,13.9,0.276,4.1,3.9,5.3,12.9,74.8,23122
4657,231087.206,454492.706,0.883,19.9,0.392,5.8,5.4,6.3,26.1,162.8,22527
4658,231069.376,454527.296,0.844,11.6,0.286,4.6,5.4,4.9,16.3,76.5,22554
4659,231081.946,455203.510,0.864,20.6,0.565,8.5,8.3,9.0,56.8,369.7,23487
4660,231140.157,454518.946,0.314,5.3,0.067,2.9,2.6,3.8,6.4,11.8,22850
4661,231063.299,454499.871,0.865,12.8,0.626,6.6,7.5,6.2,34.6,172.7,22953
4662,231099.923,454587.318,0.844,18.3,0.211,4.9,6.2,4.0,18.5,100.5,23081
4663,231061.057,455222.391,0.856,25.0,0.597,8.5,9.0,9.5,56.8,353.0,23455
4664,231064.734,454515.365,0.345,8.0,0.132,3.6,3.7,3.9,9.9,32.7,23000
4665,231084.089,454552.772,0.892,15.3,0.278,5.0,3.5,7.5,19.9,88.9,22883
4666,231134.796,455183.909,0.453,7.9,0.199,4.2,4.7,3.7,13.8,55.3,23392
4667,231066.492,454541.279,0.844,12.0,0.245,5.2,5.3,5.5,21.5,118.2,22556
4668,231086.049,454552.646,0.836,17.8,0.227,4.6,3.9,6.3,16.6,85.2,22636
4669,231058.128,455202.574,0.848,25.8,0.696,9.4,9.5,9.9,69.2,641.2,23489
4670,231143.976,454530.755,0.903,26.1,0.594,7.6,7.3,7.7,45.2,382.2,22853
4671,231100.547,454528.422,0.564,4.8,0.349,4.0,5.1,3.8,12.6,23.9,22992
4672,231089.333,454594.177,0.869,11.9,0.210,3.2,3.7,3.4,7.9,35.2,23134
4673,231084.473,455214.682,0.858,24.7,0.601,9.7,9.9,9.8,74.3,486.0,23533
4674,231124.067,454551.512,1.311,4.4,0.275,2.9,2.0,4.4,6.5,10.9,23012
4675,231059.165,454576.297,0.869,19.1,0.225,5.7,7.4,5.5,25.2,157.5,22889
4676,231126.585,455212.863,0.877,21.9,0.586,8.6,7.7,9.3,58.4,472.8,23497
4677,231094.170,454578.912,0.827,11.8,0.247,4.4,4.5,4.6,15.5,77.3,22575
4678,231098.186,454525.533,0.854,21.8,0.487,7.7,8.3,8.1,47.1,344.4,22862
4679,231083.880,455241.329,0.872,25.3,0.540,8.4,7.3,10.8,54.8,319.5,23516
4680,231122.876,454523.969,0.864,27.1,0.646,7.9,7.9,8.4,49.2,375.3,22854
4681,231092.395,454595.024,0.842,26.4,0.526,6.1,6.1,6.8,29.6,295.5,23058
4682,231102.637,455166.058,0.839,25.4,0.655,9.6,9.9,10.5,72.6,640.4,23255
4683,231070.801,455218.969,0.890,4.0,0.403,1.8,1.9,2.1,2.4,4.5,23556
4684,231093.360,454548.914,1.225,5.7,1.284,2.1,1.8,2.7,3.4,7.0,23018
4685,231124.535,454559.415,0.838,7.0,0.623,2.9,4.0,2.6,6.7,16.0,22956
4686,231054.924,455271.928,0.858,20.5,0.753,9.6,9.7,9.7,72.5,551.7,23503
4687,231122.854,454553.861,1.041,3.3,0.776,2.6,2.5,3.0,5.4,13.9,22593
4688,231047.493,454562.395,0.866,8.4,0.184,3.8,3.6,4.4,11.5,35.3,22930
4689,231063.336,455221.364,0.860,5.0,0.185,2.0,1.9,2.3,3.2,6.4,23520
4690,231099.185,454572.476,0.441,11.7,0.088,3.8,3.3,4.7,11.3,60.4,22873
4691,231119.128,454581.549,0.866,24.3,0.493,6.8,7.0,7.5,36.7,208.7,23060
4692,231124.249,455187.353,0.861,24.2,0.599,8.6,8.4,8.7,58.4,528.0,23276
4693,231124.254,455187.355,0.850,5.3,0.607,0.7,0.9,0.5,0.4,0.8,23561
4694,231088.344,454591.861,0.866,16.6,0.358,4.9,5.0,5.4,18.9,137.4,23084
4695,231094.663,454546.206,1.313,6.4,0.286,2.9,3.4,3.0,6.6,18.4,23001
4696,231119.871,455192.498,0.848,24.9,0.689,9.2,7.9,10.0,66.8,484.0,23538
4697,231063.053,454517.189,0.877,13.2,0.418,6.3,6.7,6.2,31.5,207.4,22952
4698,231111.952,454516.399,0.435,3.2,0.107,2.2,2.5,2.4,3.8,5.3,22977
4699,231059.943,455278.499,0.855,21.3,0.665,12.1,11.5,13.5,115.6,898.1,23537
4700,231107.884,454498.092,0.859,11.2,0.204,4.5,4.0,5.7,15.9,58.2,22888
4701,231068.055,454581.469,0.849,18.9,0.360,5.1,4.6,5.6,20.1,114.9,23097
4702,231117.885,455173.200,0.871,25.5,0.506,6.5,7.4,6.1,32.8,202.7,23395
4703,231116.283,455236.415,0.867,17.6,0.568,7.8,8.1,8.7,47.3,201.1,23582
4704,231052.040,454602.425,0.855,14.9,0.261,4.9,4.8,5.1,18.8,103.8,23115
4705,231074.729,454519.335,1.294,10.0,0.247,3.7,3.7,4.5,10.8,35.3,23021
4706,231132.340,455237.240,0.849,13.2,0.574,6.6,5.8,7.9,34.4,205.8,23543
4707,231086.247,454509.056,0.486,11.9,0.163,5.5,5.9,6.0,24.2,64.1,22974
4708,231065.765,454559.306,0.371,5.1,0.228,3.6,3.4,4.4,9.9,18.3,22981
4709,231075.262,455209.700,0.669,4.1,0.121,2.1,2.2,2.0,3.6,5.3,23570
4710,231086.355,454549.598,0.898,11.2,0.230,6.2,7.8,6.7,30.7,98.7,22898
4711,231115.429,454591.721,0.864,9.8,0.215,4.0,3.7,4.4,12.5,49.6,23103
4712,231069.949,455217.026,0.378,4.8,0.303,2.9,2.9,2.8,6.5,12.7,23448
4713,231100.858,455249.408,0.843,24.6,0.475,7.9,7.9,8.2,48.6,304.7,23632
4714,231096.109,455168.446,0.366,4.9,0.068,5.1,5.1,5.2,20.1,61.9,23219
4715,231110.171,454591.577,0.858,21.6,0.454,8.2,9.1,8.9,52.3,374.1,23042
4716,231092.416,455273.946,0.853,25.4,0.664,12.8,9.8,21.6,129.4,831.0,23552
4717,231067.426,454559.616,0.991,12.5,0.726,9.9,9.6,11.2,76.4,512.8,22979
4718,231115.932,454590.694,0.857,16.3,0.422,9.9,8.7,11.4,76.9,506.3,23072
4719,231074.896,455231.439,0.848,4.4,0.367,1.2,1.3,1.3,1.2,2.6,23620
4720,231060.031,454580.224,0.854,21.5,0.609,9.6,9.9,10.5,72.7,674.7,22915
4721,231113.151,455172.811,0.994,23.4,0.466,7.5,6.9,9.1,44.5,196.5,23269
4722,231097.659,455198.443,0.838,3.5,0.244,1.9,2.1,2.0,2.7,7.7,23458
4723,231075.552,455234.678,0.903,24.2,0.516,8.0,7.4,9.9,50.0,345.1,23653
4724,231054.669,455180.829,0.771,3.3,0.440,1.2,1.2,1.4,1.1,2.6,23421
4725,231048.561,454598.909,0.873,15.8,0.249,4.1,5.6,3.9,13.2,60.5,23080
4726,231066.940,455246.163,0.857,25.1,0.583,11.0,12.7,11.0,95.7,456.3,23555
4727,231144.425,454519.824,0.454,5.3,2.591,5.8,10.7,4.6,26.7,37.2,23006
4728,231082.175,455177.200,0.868,27.2,0.774,12.8,12.8,14.1,129.6,1475.4,23229
4729,231087.682,455277.257,0.860,23.4,0.495,7.8,7.9,8.4,48.3,373.2,23624
4730,231085.805,454559.873,0.860,13.9,0.563,6.5,7.0,6.9,33.1,167.4,22920
4731,231060.490,455231.087,0.862,23.2,0.714,12.2,11.6,13.8,116.3,859.9,23480
4732,231060.865,455244.426,0.858,23.2,0.812,9.7,9.7,11.0,73.7,499.5,23461
4733,231109.841,455246.146,0.876,22.2,0.417,6.5,6.7,7.7,33.2,220.9,23744
4734,231077.874,455279.640,0.866,23.4,0.679,9.0,8.2,10.8,64.1,603.5,23498
4735,231113.970,455170.427,0.848,27.0,0.577,9.1,9.4,9.3,65.4,397.4,23239
4736,231133.707,455285.044,0.848,23.5,0.541,8.9,8.7,10.0,62.8,322.1,23587
4737,231105.767,454513.990,1.170,9.3,0.168,3.4,3.3,4.1,8.9,40.4,23016
4738,231106.851,455165.886,0.883,26.0,0.520,7.0,6.0,8.0,38.5,200.3,23252
4739,231108.281,455270.663,0.857,21.9,0.560,9.7,8.7,11.3,73.7,596.2,23628
4740,231100.196,454557.769,0.934,11.3,0.172,3.8,4.8,3.4,11.6,39.9,22934
4741,231144.855,455219.326,0.854,24.1,0.582,10.1,9.5,11.2,79.9,698.5,23518
4742,231082.739,455219.511,0.904,25.7,0.573,9.0,8.9,9.7,63.9,489.2,23493
4743,231067.826,455209.381,0.432,3.2,0.746,4.0,4.7,4.3,12.8,18.7,23820
4744,231099.037,455195.249,0.867,25.7,0.553,8.9,8.4,10.0,62.6,462.9,23500
4745,231106.139,455179.494,0.868,27.3,0.511,9.0,9.1,10.4,63.0,356.9,23246
4746,231095.150,455256.836,0.856,22.3,0.402,7.0,6.7,7.7,38.5,258.8,23608
4747,231107.159,454598.532,0.860,12.1,0.306,5.3,5.7,5.2,21.7,114.7,23044
4748,231104.023,455178.801,0.876,24.4,0.551,7.5,6.4,9.8,43.6,330.4,23257
4749,231056.542,455266.724,0.890,23.3,0.508,8.0,8.4,8.3,50.7,381.1,23642
4750,231119.258,454543.343,0.496,11.9,0.383,4.2,4.3,4.7,14.1,69.8,22963
4751,231098.377,455233.350,0.871,22.2,0.658,9.8,12.3,10.0,75.1,364.3,23525
4752,231134.807,455224.745,0.867,20.9,0.715,9.5,9.7,10.7,71.6,516.1,23522
4753,231074.479,455217.261,0.411,3.5,0.123,2.4,2.0,3.5,4.5,6.5,23912
4754,231125.399,455283.057,0.865,23.7,0.579,9.8,12.0,7.8,75.5,510.9,23510
4755,231098.195,455170.324,0.936,3.5,0.465,1.4,1.6,1.5,1.5,2.7,23320
4756,231110.942,455265.134,0.901,24.2,0.526,8.2,8.3,9.4,52.9,476.6,23629
4757,231072.295,454582.759,0.856,18.7,0.414,7.6,7.0,8.1,45.4,320.8,23078
4758,231065.802,455265.093,0.333,3.1,0.055,2.4,3.1,2.5,4.6,5.2,23460
4759,231107.024,455244.127,0.825,7.4,0.143,2.2,2.2,2.3,3.7,11.3,23766
4760,231048.788,454600.993,0.869,13.8,0.233,3.7,3.3,4.1,10.5,53.2,23129
4761,231068.146,455243.436,0.849,21.6,0.559,7.4,8.6,7.5,42.8,295.1,23541
4762,231110.825,455277.437,0.866,23.1,0.621,9.8,9.2,10.7,75.4,625.5,23551
4763,231108.374,455218.670,0.839,3.7,0.154,1.3,1.4,1.8,1.3,1.5,24075
4764,231112.473,455206.343,0.871,20.5,0.792,10.8,10.2,12.7,91.9,700.0,23527
4765,231070.640,455176.084,1.064,3.5,0.132,1.0,1.3,0.9,0.8,1.1,23356
4766,231077.268,455216.388,0.852,3.5,0.413,2.6,4.0,2.0,5.3,8.2,23633
4767,231058.564,454583.050,0.924,10.4,0.210,5.0,4.9,5.3,19.8,96.7,23131
4768,231124.939,455199.124,0.871,15.2,0.452,11.6,12.4,12.6,104.9,594.5,23505
4769,231124.172,455286.039,0.819,9.7,0.287,1.8,1.9,2.1,2.5,5.6,23772
4770,231122.999,455174.146,0.924,27.6,0.649,9.7,8.6,11.1,73.5,612.7,23236
4771,231136.954,455250.246,0.849,25.4,0.638,8.0,6.8,10.2,50.5,291.1,23568
4772,231048.858,455209.422,0.873,22.7,0.582,10.3,10.2,10.3,82.7,708.5,23565
4773,231088.132,455270.699,0.541,4.7,0.101,2.0,2.2,2.7,3.2,8.4,24268
4774,231095.373,455284.639,0.901,16.1,0.180,6.6,7.0,7.1,34.6,250.2,23544
4775,231145.364,455208.121,0.878,22.4,0.650,9.9,9.6,10.6,77.7,671.5,23517
4776,231088.565,455263.969,0.867,24.0,0.533,7.7,6.8,9.9,46.9,388.7,23649
